Well_Name,DEPT,DPHZ,DT,GR_EDTC,HCAL,HDRA,NPHI,PEFZ,RHOZ,RLA3,RLA4,RLA5,RM_HRLT,SPHI,SVEL,TENS,TT1,TT2,TT3,TT4
MIP_4H,3954.5,0.0251,67.1827,130.3243,8.6336,0.0016,0.1775,3.2583,2.6391,63.3387,69.4107,72.4389,0.0406,0.104,14884.7861,2592,493.671,354.0797,472.3058,328.6398
MIP_4H,3955,0.0259,67.821,123.0448,8.6336,0.0006,0.1745,3.267,2.6378,80.9467,88.1308,92.508,0.0406,0.1089,14744.6943,2582,495.3163,354.8799,477.9504,329.9816
MIP_4H,3955.5,0.0211,68.4762,119.7536,8.6336,0.0011,0.1743,3.2896,2.6456,65.4005,68.7284,74.7705,0.0408,0.1139,14603.6035,2594,495.7321,357.8207,478.325,334.4889
MIP_4H,3956,0.011,69.3462,127.9496,8.6563,0.0016,0.1915,3.3395,2.6621,48.7887,49.877,52.6561,0.041,0.1203,14420.4072,2613,495.9355,361.1996,479.6763,340.0748
MIP_4H,3956.5,-0.0058,70.1283,134.7543,8.679,0.0041,0.2186,3.3508,2.6895,43.5591,44.8313,46.4543,0.0413,0.1259,14259.5713,2617,497.3507,358.8839,484.4835,340.7666
MIP_4H,3957,-0.0124,70.2421,135.9741,8.7017,0.0029,0.2187,3.3344,2.7002,49.6214,52.144,53.3606,0.0418,0.1267,14236.4727,2582,502.104,363.9664,489.4025,343.6414
MIP_4H,3957.5,-0.0049,70.5653,134.9053,8.7245,-0.0016,0.2105,3.326,2.688,52.9148,54.8245,58.3243,0.042,0.129,14171.2686,2602,500.7532,366.9987,488.4776,348.5701
MIP_4H,3958,0.0049,70.154,141.358,8.7472,-0.0071,0.2013,3.3402,2.672,43.6805,45.4748,46.4785,0.0421,0.1261,14254.3457,2578,502.6085,368.6508,491.8628,352.4403
MIP_4H,3958.5,0.0046,70.4866,143.4543,8.7699,-0.0075,0.2006,3.3496,2.6725,45.5756,48.1711,49.1746,0.0423,0.1285,14187.0859,2595,504.0147,367.5359,493.4253,349.4294
MIP_4H,3959,-0.0034,70.6573,134.2556,8.7699,-0.0057,0.2011,3.3034,2.6856,45.7541,47.7296,48.8522,0.0429,0.1297,14152.8174,2573,505.7162,365.4019,492.9996,353.4062
MIP_4H,3959.5,-0.0128,69.9874,127.6163,8.8153,-0.0026,0.1851,3.2273,2.7008,49.224,53.1962,52.6701,0.0424,0.1249,14288.2959,2601,503.312,365.5612,488.9583,354.3413
MIP_4H,3960,0.0008,69.0741,127.7159,8.8153,-0.0064,0.175,3.1883,2.6787,75.7379,84.8248,87.0176,0.0426,0.1183,14477.2168,2592,503.8922,365.9871,492.8201,351.6491
MIP_4H,3960.5,0.0182,69.023,136.7428,8.7926,-0.0083,0.1527,3.1908,2.6504,74.0194,84.6792,88.9704,0.0426,0.1179,14487.9219,2618,505.9166,364.0148,492.4596,348.1974
MIP_4H,3961,0.0364,67.9635,133.0461,8.7926,-0.0108,0.1508,3.2334,2.6206,54.9877,60.1691,61.5631,0.042,0.11,14713.7852,2573,504.9618,364.1225,493.4986,351.3702
MIP_4H,3961.5,0.0325,68.8356,123.8072,8.8153,-0.0057,0.1441,3.2743,2.6271,74.2635,82.0234,85.5831,0.0421,0.1165,14527.3662,2559,504.4162,364.4827,493.8167,348.7747
MIP_4H,3962,0.0209,69.6527,122.5578,8.8267,-0.0018,0.1551,3.3162,2.6459,66.7881,75.9159,79.1028,0.0424,0.1225,14356.9385,2550,503.5183,363.6208,493.9839,353.004
MIP_4H,3962.5,0.008,69.157,136.6224,8.838,0.0036,0.1693,3.3584,2.6669,43.4901,46.5844,47.7978,0.0426,0.1189,14459.8467,2597,502.1381,365.2062,494.2854,356.22
MIP_4H,3963,0.0004,70.1365,142.9193,8.8948,0.004,0.1928,3.3741,2.6793,52.0407,56.7814,60.0426,0.0427,0.126,14257.9043,2636,501.1787,364.8503,493.7123,356.4395
MIP_4H,3963.5,0.0023,70.0064,139.0404,8.8608,0.0029,0.2073,3.3703,2.6763,50.2264,54.755,56.836,0.0429,0.125,14284.4033,2623,501.8336,365.1299,495.4487,358.5359
MIP_4H,3964,0.0118,69.2472,127.0259,8.8608,-0.0028,0.2011,3.3538,2.6607,52.6371,56.6166,59.6536,0.0431,0.1196,14441.0156,2623,500.8893,368.1922,494.5782,357.4359
MIP_4H,3964.5,0.0152,69.7818,129.0184,8.838,-0.005,0.1943,3.3286,2.6552,50.7231,52.9593,56.3984,0.0433,0.1234,14330.3779,2591,501.3576,363.482,493.7911,355.9124
MIP_4H,3965,0.0143,69.3969,128.8485,8.8608,-0.0057,0.1755,3.3018,2.6566,56.0708,60.8567,62.3032,0.0435,0.1207,14409.876,2573,503.3628,363.0776,493.2354,355.7544
MIP_4H,3965.5,0.0128,69.2486,125.2951,8.8721,-0.0059,0.1649,3.278,2.6592,65.4036,70.9266,74.9536,0.0434,0.1196,14440.7246,2585,499.8293,363.5319,491.2887,352.7202
MIP_4H,3966,0.0155,68.8121,122.3915,8.838,-0.0077,0.1614,3.2691,2.6547,64.3538,69.3321,72.8988,0.0434,0.1164,14532.3242,2610,500.7005,363.0446,491.0493,352.3064
MIP_4H,3966.5,0.0176,68.6591,128.8091,8.8267,-0.0089,0.1661,3.2622,2.6512,57.1914,60.476,64.4953,0.0429,0.1152,14564.7041,2643,501.046,362.2117,490.5885,349.6773
MIP_4H,3967,0.0137,68.8914,135.3464,8.838,-0.0073,0.1732,3.2519,2.6577,58.5931,65.4202,67.4148,0.0428,0.117,14515.6074,2618,501.313,362.846,491.2448,349.2263
MIP_4H,3967.5,0.0088,69.6108,138.0552,8.8267,-0.0053,0.1778,3.2718,2.6657,49.9254,53.9848,55.7871,0.043,0.1222,14365.583,2611,499.9283,363.2492,487.1632,349.717
MIP_4H,3968,-0.0035,70.0207,138.2664,8.838,-0.0003,0.1769,3.3438,2.6857,40.7225,43.1132,43.9751,0.0431,0.1251,14281.501,2591,498.7154,364.2784,486.4622,350.7384
MIP_4H,3968.5,-0.0086,70.4317,145.9106,8.8835,0.002,0.1842,3.4084,2.6941,44.3226,47.8135,48.8061,0.0433,0.1281,14198.1504,2611,496.5881,366.0671,481.2115,348.1768
MIP_4H,3969,-0.0064,70.76,149.4286,8.838,0.0033,0.1929,3.4434,2.6904,45.5599,48.7964,49.6591,0.0429,0.1304,14132.2705,2589,496.5966,365.3829,483.5439,347.5009
MIP_4H,3969.5,0.0134,69.9797,152.7429,8.838,0,0.2024,3.453,2.6582,52.4831,56.0945,57.2602,0.0424,0.1249,14289.8682,2603,500.3061,364.4613,484.8854,342.5155
MIP_4H,3970,0.0255,69.5212,147.0703,8.7699,0.0001,0.199,3.4377,2.6384,52.9716,56.0347,55.7021,0.0418,0.1216,14384.0996,2605,499.3816,363.711,483.0086,342.8761
MIP_4H,3970.5,0.0264,69.1439,142.5838,8.7926,0.0024,0.1743,3.4652,2.637,61.0073,64.0635,66.7484,0.0413,0.1188,14462.5918,2573,500.3225,364.2321,483.0933,343.7982
MIP_4H,3971,0.0142,69.7914,137.6371,8.7472,0.0057,0.1668,3.4647,2.6569,44.5556,45.8582,46.5309,0.0411,0.1235,14328.4121,2591,499.9612,363.0995,483.6546,338.5426
MIP_4H,3971.5,0.0028,69.9173,143.4532,8.7017,0.0067,0.1813,3.4666,2.6755,41.1453,42.5795,43.2296,0.0406,0.1244,14302.6104,2581,501.6731,360.3848,485.537,338.0352
MIP_4H,3972,-0.0023,70.7215,146.3125,8.7472,0.0047,0.205,3.4123,2.6838,39.1727,40.9068,41.4342,0.0403,0.1301,14139.9756,2619,502.9605,362.0307,484.3008,338.896
MIP_4H,3972.5,-0.0022,70.382,150.5761,8.8153,0.0022,0.2115,3.3855,2.6836,40.4778,42.4591,43.0694,0.04,0.1277,14208.1748,2610,499.4451,363.2395,484.826,340.5162
MIP_4H,3973,-0.002,71.0277,150.1618,8.7926,0.0026,0.2155,3.4217,2.6832,36.3252,37.9354,38.5982,0.0398,0.1322,14079.0215,2607,498.9618,363.6689,479.9456,341.3479
MIP_4H,3973.5,-0.0066,71.4868,155.1888,8.8608,0.0153,0.2195,3.4915,2.6908,33.9204,35.3981,35.9104,0.0395,0.1354,13988.5918,2573,496.9481,362.3183,479.5267,339.8029
MIP_4H,3974,-0.0071,71.452,148.4624,8.9289,0.0282,0.2273,3.498,2.6916,37.9247,39.9436,39.9532,0.0404,0.1352,13995.4072,2588,496.1523,362.1657,481.1177,333.9244
MIP_4H,3974.5,0.009,70.6059,146.0033,8.838,0.0316,0.2067,3.4227,2.6653,49.267,51.7611,52.6666,0.0402,0.1293,14163.1123,2600,497.2116,361.4835,478.1035,333.5423
MIP_4H,3975,0.0374,68.7696,126.4336,8.8835,0.018,0.1684,3.3262,2.6191,97.2171,103.4391,106.2108,0.0397,0.1161,14541.3174,2613,498.0299,361.0397,478.1437,335.2915
MIP_4H,3975.5,0.0559,67.842,117.0531,8.7358,0.0049,0.1471,3.2704,2.5889,99.6958,118.4567,122.0898,0.0396,0.1091,14740.126,2613,497.1562,363.4736,476.5938,331.8402
MIP_4H,3976,0.0522,67.7635,111.2264,8.7926,-0.001,0.14,3.2589,2.595,72.3628,79.7875,84.5853,0.0394,0.1085,14757.2109,2588,497.8198,361.5414,476.5822,331.8098
MIP_4H,3976.5,0.0319,68.0685,119.6238,8.8721,-0.003,0.1562,3.2449,2.628,52.7895,57.076,59.3406,0.0396,0.1108,14691.0908,2576,499.5248,358.0517,472.8098,328.6383
MIP_4H,3977,0.0202,68.3103,129.0389,8.8835,-0.004,0.1625,3.2079,2.6471,60.3403,67.0031,69.2744,0.0402,0.1126,14639.0781,2589,498.2369,359.2932,470.7396,331.1877
MIP_4H,3977.5,0.0151,68.7133,132.0232,8.8721,-0.0029,0.1599,3.1947,2.6554,74.4434,86.3394,92.31,0.0408,0.1156,14553.2305,2593,498.1163,356.4943,475.3719,331.7908
