Hole Depth,Hook Load,Rotary RPM,Rotary Torque,Weight on Bit,Differential Pressure,Gamma at Bit,Rate Of Penetration
13005,120.5,100,15.378,28.6,646.3,331.77,217.04
13006,120.4,100,15.198,28.6,646.4,322.35,208.6
13007,120.4,100,15.476,28.7,650.7,320,207.67
13008,120.5,100,15.708,28.5,645.7,320,207.51
13009,120.6,100,15.506,28.4,646.6,317.65,208.7
13010,120.5,100,15.393,28.7,651.7,317.65,209.22
13011,120.9,100,15.198,28.8,650.6,320,206.36
13012,121.6,100,15.345,27.9,634.1,324.71,196.68
13013,121.4,100,14.932,27.9,625.3,324.71,182.09
13014,121.3,100,15.345,28.8,621.9,329.41,181.75
13015,121.1,100,14.981,28.4,629.9,329.41,174.41
13016,121,100,15.187,28,633.3,329.41,171.17
13017,121,100,15.329,28.4,633.1,331.77,172.96
13018,142.1,100,10.433,11.6,69.1,329.41,83.32
13019,136.4,100,11.774,15.9,217.8,329.41,149.19
13020,132.1,100,13.108,18.8,328.2,329.41,170.79
13021,129.3,100,14.116,21.1,404.2,331.77,196.83
13022,127.3,100,14.146,22.1,433,331.77,199.85
13023,126,100,15.225,23.5,485.5,336.47,218.2
13024,124.8,100,15.24,24.7,514.8,336.47,224.25
13025,123.1,100,15.374,27.2,532.2,350.59,223.91
13026,122.2,100,15.607,27.4,524.2,357.65,222.74
13027,123.6,100,15.599,26.7,543.4,357.65,224.95
13028,123.1,100,15.794,26.6,568.4,357.65,230.19
13029,122.1,100,15.895,27.7,590.4,357.65,243.68
13030,120.8,100,16.599,29,610.9,369.41,244.35
13031,120.6,100,16.457,28.9,624,369.41,242.58
13032,120.3,100,16.468,29,635.1,371.77,230.44
13033,120,100,16.869,29.6,666.9,371.77,226.98
13034,120.1,100,16.397,29.2,669.9,369.41,211.13
13035,120.8,100,16.798,28.8,664,369.41,208.69
13036,120.6,100,16.378,28.8,656.9,367.06,218.02
13037,120.2,100,16.51,28.8,641.4,360,218.7
13038,120.1,100,16.599,29.3,639.2,360,215.1
13039,120.3,100,16.36,29,647.6,362.35,204.18
13040,120.5,100,16.214,28.7,643.6,362.35,210.94
13041,120.3,100,16.821,28.8,623.2,364.71,213.41
13042,120.3,100,16.39,28.9,623,364.71,211.78
13043,120.4,100,16.157,28.9,618.6,364.71,208.45
13044,120.4,100,17.244,29.9,603,369.41,212.82
13045,120.2,100,15.802,29.3,586.3,369.41,208
13046,120.5,100,15.667,28.5,585.2,369.41,202.49
13047,120.9,100,15.712,28.4,584.5,369.41,209.58
13048,120.9,100,15.813,28.1,591.1,374.12,216.33
13049,121.3,100,15.401,27.8,589.7,374.12,217.61
13050,121.5,100,15.258,27.5,582.2,376.47,219.91
13051,121.3,100,15.36,27.8,579.5,378.82,223.5
13052,121.6,100,15.243,27.6,569.1,378.82,225.89
13053,121.3,100,15.618,28,573.6,381.18,226.3
13054,121.5,100,15.936,28,577.9,381.18,222.45
13055,121.4,100,16.019,27.6,580.7,378.82,224.21
13056,121.6,100,15.685,28.8,581.1,378.82,225.64
13057,121.3,100,15.513,28.8,573.1,381.18,222.18
13058,122.3,100,15.491,28.6,566.6,381.18,217.12
13059,121.5,100,15.715,27.7,557.7,381.18,224.45
13060,121.5,100,15.318,27.7,569.5,381.18,225.72
13061,121.1,100,15.333,28,568.9,388.23,224.61
13062,121.1,100,15.221,27.9,563.2,388.23,217.75
13063,121.3,100,15.341,28,574.2,395.29,217.16
13064,121,100,15.693,28.2,565.1,400,216.99
13065,120.9,100,15.285,28.2,573.1,400,213.83
13066,121.2,100,15.3,28,582.4,414.12,213.58
13067,121.2,100,15.498,27.6,582.5,414.12,219.65
13068,121.2,100,15.165,27.7,577,421.18,220.93
13069,121.1,100,15.464,28.2,569.4,421.18,219.73
13070,121.2,100,15.622,28,569.7,428.23,214.36
13071,121.2,100,15.389,28.2,572.8,428.23,215.39
13072,121.2,100,15.389,27.9,569.9,425.88,214.62
13073,121.2,100,15.951,27.9,576.4,421.18,214.45
13074,120.9,100,15.764,28.1,580.8,421.18,212.74
13075,120.7,100,16.232,28.9,578.4,414.12,217.69
13076,119.7,100,16.251,29.7,579.2,414.12,229.91
13077,119.6,100,16.128,30,591,414.12,226.58
13078,119.2,100,16.03,30.2,603,414.12,215.05
13079,119.5,100,16.202,29.6,611.1,414.12,207.94
13080,120,100,16.292,29.6,611,416.47,212.82
13081,120.2,100,16.053,29,611.8,416.47,223.32
13082,120.5,100,16.184,29.3,605,423.53,223.92
13083,120.8,100,15.427,28.6,597.6,423.53,223.16
13084,119.5,100,15.202,31.7,543.2,421.18,215.3
13085,116.8,100,15.412,32.3,455.7,425.88,169.1
13086,117.4,100,15.412,32.4,460.2,432.94,104.45
13087,134.6,100,10.778,16.8,535.3,449.41,42.29
13088,132.3,100,11.493,21,582.5,440,100.1
13089,128.6,100,12.123,21.8,606.4,437.65,100.61
13090,130.7,100,11.947,21.8,617.9,440,100.59
13091,132,100,12.119,18.5,623.1,440,101.2
13092,132.3,100,11.426,17.8,555.7,442.35,100.01
13093,133.8,100,11.235,17,564.8,425.88,69.17
13094,133.6,100,10.763,16.1,530,421.18,63.14
13095,134.5,100,10.856,16.3,527.3,414.12,62.81
13096,135.1,100,10.849,15.5,353.2,414.12,62.77
13097,135,100,10.59,15,338.8,411.77,62.57
13098,135.2,100,10.841,15.7,192.5,407.06,62.55
13099,133.7,100,11.04,17,505,407.06,62.62
13100,132.6,100,10.864,16.6,533.6,409.41,62.58
13101,132.7,100,10.894,16.5,536.8,404.71,62.41
13102,133.2,100,10.688,16.6,537,392.94,62.33
13103,133.2,100,10.504,18.1,221.5,383.53,62.39
13104,130.4,100,12.044,20.8,237,381.18,68.81
13105,127.4,100,13.1,23.4,326.8,383.53,154.07
13106,124.6,100,14.262,26.2,396.5,383.53,194.29
13107,122.3,100,14.966,27.4,455,381.18,200.19
13108,121.3,100,15.056,28.4,488.2,381.18,200.52
13109,120.2,100,15.513,28.8,502.4,376.47,198.9
13110,120,100,15.363,29.3,530.2,367.06,184.12
13111,120.6,100,15.172,28.8,532.4,367.06,180.12
13112,121.2,100,15.217,28,534,343.53,194.28
13113,137.2,121,11.838,17.7,270.1,550.59,97.18
13114,137,121,12.419,18.6,328.1,272.94,148.85
13115,139.6,121,11.216,15.6,250.3,338.82,48.62
13116,142.7,121,12.108,12.6,232,357.65,47.79
13117,142.1,120,12.344,11.1,173.9,360,38.32
13118,141.2,120,12.332,14,185.6,362.35,38.4
13119,140.2,120,11.917,13.6,198.7,362.35,38.44
13120,139.7,120,11.55,14.4,165.3,362.35,38.37
13121,141.3,120,13.471,14.2,227.8,357.65,38.46
13122,141.6,120,9.65,12.3,155,360,38.42
13123,140.2,120,10.399,14.7,211.3,350.59,38.28
13124,141.4,100,9.118,8.2,64.9,345.88,46.77
13125,137.1,100,10.954,13.6,190.8,345.88,150.54
13126,131.6,100,12.422,16.8,309.5,345.88,180.81
13127,128.1,100,13.19,20.4,404.6,350.59,206.95
13128,124.7,100,13.677,26,414.2,350.59,219.56
13129,119,100,16.588,27.4,498,350.59,234.18
13130,118.6,100,16.483,27.5,583,352.94,240.12
13131,118.4,100,16.113,27.7,609.8,352.94,240.76
13132,118.4,100,16.513,27.7,631.1,357.65,241.44
13133,118.3,100,16.532,28,634.7,357.65,241.32
13134,118.1,100,16.618,28.6,664,357.65,241.31
13135,118,100,16.749,29.8,660.7,357.65,233.72
13136,117.9,100,18.12,29.8,684.9,360,204.18
13137,118.2,100,17.761,28.9,695.9,360,198.31
13138,117.9,100,17.465,28.7,698,357.65,224.96
13139,118.3,100,16.828,28.8,697.8,355.29,228.5
13140,118.5,100,16.382,28.1,679.8,355.29,214.03
13141,118.7,100,16.547,28.4,669.2,345.88,217.53
13142,118.5,100,16.528,29,649.5,345.88,216.16
13143,117.5,100,16.948,29.4,636.5,343.53,205.92
13144,118,100,17.855,29.5,654.2,341.18,184.64
13145,118.1,100,16.289,28.9,674.3,341.18,199.93
13146,117.2,100,16.468,29.9,649.3,338.82,198.47
13147,116,100,17.604,31.6,641.6,348.23,181.22
13148,116.3,100,17.735,31.3,732.5,348.23,195.99
13149,119.1,100,17.023,29.5,744.4,348.23,195.99
13150,118.9,100,16.438,30.3,707.3,348.23,209.32
13151,116.5,100,16.244,29.9,707.3,345.88,214.02
13152,118.7,100,16.933,29.6,711.5,345.88,214.87
13153,119,100,15.753,27.7,706.3,348.23,215.98
13154,118.7,100,15.955,27.8,665,343.53,230.75
13155,117.8,100,16.161,29.6,663.8,343.53,235.46
13156,115.1,100,17.454,32.8,645.6,345.88,235.29
13157,115.5,100,17.577,32.8,656.2,345.88,222.13
13158,115.8,100,17.592,30.7,691.2,341.18,219.32
13159,124.9,100,18.993,30.4,785.3,345.88,222.17
13160,121.9,100,16.322,26.1,634.5,345.88,227.75
13161,120.3,100,18.851,28.6,710.4,345.88,235.49
13162,119.5,100,17.143,28.7,735.3,350.59,231.79
13163,119.8,100,15.97,26.9,722.8,350.59,207.87
13164,119.1,100,16.506,27.8,680,352.94,234.54
13165,117.6,100,15.854,31.9,671.8,352.94,234.62
13166,114.2,100,17.866,32.8,636.6,350.59,230.96
13167,115.6,100,17.989,31.7,720.5,350.59,194.2
13168,118.9,100,17.469,30.2,748.7,348.23,196.43
13169,118.6,100,15.76,28,740.4,343.53,174.05
13170,118.2,100,17.349,29.3,720.1,343.53,207.96
13171,118.3,100,16.937,28.8,734.7,343.53,207.27
13172,118.4,100,15.82,28.4,732.2,334.12,184.38
13173,118,100,16.671,28.5,696.5,334.12,223.59
13174,117.7,100,16.307,29.3,710,320,228.03
13175,116.7,100,15.397,31.8,711.1,320,218.72
13176,114.4,100,17.259,32.6,657.7,287.06,213.25
13177,115.9,100,17.158,31.4,700.4,282.35,199.43
13178,116.3,100,17.083,30.2,695.9,282.35,226.58
13179,117.1,100,16.851,29.9,717.5,287.06,227.26
13180,117.6,100,16.259,28.6,702.8,287.06,223.33
13181,118,100,17.038,30,698.5,301.18,228.63
13182,117,100,16.772,31.3,710.7,301.18,224.95
13183,117.6,100,15.835,29.7,705.6,345.88,218.98
13184,116.1,100,17.989,31.3,669.3,345.88,217.88
13185,125.2,100,13.943,23.3,757.7,350.59,61.92
13186,122.5,100,15.528,26.3,653.2,350.59,222.31
13187,118.9,100,16.693,28.7,684.2,345.88,236.05
13188,117.3,100,16.645,29,723.4,345.88,235.71
13189,116.9,100,16.944,29.6,719,341.18,217.51
13190,117.7,100,17.454,29.6,713.4,341.18,221.38
13191,117.9,100,16.712,28.7,705.2,343.53,220.43
13192,117.6,100,16.536,29.6,688.3,343.53,231.54
13193,116.5,100,17.038,30.2,657.3,343.53,232.9
13194,116.8,100,17.116,29.9,669.8,343.53,232.05
13195,117,100,16.929,29.8,676.2,348.23,232.9
13196,116.5,100,17.296,30.2,695.7,348.23,232.13
13197,116.6,100,17.045,30.4,715.3,348.23,231.62
13198,116.6,100,17.858,30.8,717.7,348.23,214.03
13199,116.5,100,17.487,31.1,719.9,348.23,205.14
13200,115.8,100,18.218,32.4,733.6,348.23,203.13
13201,117.8,100,17.338,30.6,738.1,352.94,193.89
13202,117.9,100,16.453,29.3,722.8,352.94,204.15
13203,116,100,17.251,31.3,693,355.29,222.18
13204,116.8,100,17.589,31.2,744.7,355.29,221.58
13205,119.1,100,17.266,29.7,751.2,357.65,194.85
13206,135.9,100,11.044,12,145.9,355.29,49.85
13207,133,100,13.456,16,293.9,355.29,148.42
13208,130.1,100,14.157,18.6,361.5,355.29,154.06
13209,128.1,100,14.423,18.7,450.5,355.29,173.96
13210,126.5,100,15.419,21.2,449.6,355.29,186.94
13211,125.7,100,15.389,20.9,519.9,355.29,197.21
13212,124.9,100,15.232,22.5,519.6,355.29,207.71
13213,123.2,100,15.348,24.6,551.5,350.59,213.17
13214,123.8,100,14.985,23.4,558.9,350.59,193.01
13215,125.6,100,15.071,22.5,552.6,350.59,199.08
13216,125.1,100,14.835,22.2,560,348.23,212.81
13217,123.6,100,14.906,22.5,562.2,348.23,211.36
13218,123.3,100,15.138,23.2,567.2,348.23,193.11
13219,123.5,100,14.666,22.9,575.8,350.59,183.96
13220,123.7,100,15.667,23,586.6,350.59,187.53
13221,123.2,100,16.596,23.3,581.5,352.94,187.62
13222,122.6,100,16.944,24.3,588.5,352.94,199.59
13223,122,100,15.603,25.2,596.4,352.94,201.66
13224,121.6,100,16.221,25.6,615.4,357.65,187.71
13225,122.2,100,15.749,24.3,626.5,352.94,177.47
13226,122.5,100,15.993,23.8,628,352.94,185.09
13227,122.3,100,15.779,23.7,625.3,355.29,186.43
13228,122.3,100,15.558,24.3,624.1,355.29,186.16
13229,121.9,100,16.139,25.2,630.6,355.29,196.41
13230,120.8,100,16.611,25.4,644.1,348.23,208.2
13231,121.1,100,16.229,25,641.9,348.23,207.01
13232,120.9,100,16.686,25.1,639.5,348.23,208.38
13233,121.2,101,16.195,25.3,636.6,348.23,207.18
13234,121.4,100,15.981,24.9,622.3,345.88,210.15
13235,121.3,101,16.337,26.1,616.4,343.53,211.69
13236,121,100,16.386,25.6,619.1,343.53,199.65
13237,121.4,100,16.274,24.8,618.4,348.23,203.42
13238,121.9,100,16.588,24.5,616.3,348.23,205.3
13239,121.8,100,16.472,24.6,611.8,348.23,209.74
13240,121.4,100,16.004,25.9,617.1,352.94,212.22
13241,121,100,17.6,26.5,611.5,352.94,207.18
13242,121.4,100,16.974,25,638.4,352.94,196.93
13243,121.7,100,16.341,24.7,648.1,352.94,200.31
13244,121.8,100,16.011,24.6,640.3,350.59,203.26
13245,121.2,100,15.251,25.8,635.2,348.23,203.17
13246,121.4,100,15.348,25.5,587.4,348.23,190.84
13247,122.7,100,15.296,25.6,597.3,343.53,202.81
13248,121.3,100,16.255,26.4,574.3,343.53,202.64
13249,121.5,100,15.554,24.8,600.8,341.18,196.08
13250,121.3,100,15.449,25.8,609.3,341.18,198.13
13251,120.2,100,16,27.5,596,334.12,192.75
13252,121.9,100,15.356,26,590.3,334.12,159.81
13253,122.3,100,15.161,24.1,587.9,322.35,191
13254,122.2,100,14.607,25.6,599.9,317.65,193.44
13255,121.1,100,17.51,26.8,570.5,322.35,175.82
13256,123.1,100,16.259,25.1,596.3,322.35,180.87
13257,123.3,100,15.12,23,577,322.35,212.23
13258,123.4,100,14.786,23.2,545,322.35,216.26
13259,123.1,100,16.026,24,562.1,331.77,215.22
13260,122.6,100,15.457,23.9,569.2,331.77,209.6
13261,122.5,100,15.854,23.9,591.4,331.77,198.15
13262,122.6,100,15.581,24,609.3,324.71,198.07
13263,121.8,100,16.835,26.9,609.5,324.71,195.38
13264,119.8,100,16.974,27,658.8,324.71,170.22
13265,119.5,100,17.206,27.3,686.7,324.71,177.13
13266,120.4,101,17.229,27.6,698.5,320,180.88
13267,120,100,17.581,27.9,686.2,320,189.25
13268,121.7,120,16.866,27.6,698.1,312.94,190.27
13269,121.5,120,15.693,25.9,663.1,312.94,206.67
13270,121.3,120,16.034,25.7,604.1,305.88,215.27
13271,121.6,120,15.929,25.4,608.5,305.88,216.29
13272,121.8,120,15.824,25,607.9,303.53,216.24
13273,122,120,15.921,24.5,604.2,308.23,216.59
13274,122.1,120,15.79,24.7,572.7,308.23,217.1
13275,122.4,120,15.266,24.5,571.4,308.23,217.01
13276,120.5,120,16.277,27.7,591.1,308.23,216.67
13277,119.8,120,16.109,28.1,629.9,303.53,214.45
13278,121,120,16.056,27,634.3,303.53,206.34
13279,121.6,120,15.727,25.6,635.6,303.53,212.09
13280,120.4,120,16.97,27.1,650.3,294.12,216
13281,119.9,120,16.206,27.6,683.2,294.12,214.63
13282,118.2,54,16.034,28.4,681.5,296.47,201.75
13283,119.7,120,19.012,28.5,658.6,301.18,178.48
13284,119.8,120,16.154,27.9,668.9,301.18,192.56
13285,120,120,18.656,27.2,639,298.82,190.64
13286,120.3,120,16.195,26.5,620.9,298.82,207.67
13287,120.6,119,15.457,26.9,631.3,294.12,210.76
13288,120.9,120,18.51,26.9,602.5,291.77,206.88
13289,120.3,120,15.558,27.6,627.3,291.77,210.74
13290,118.7,109,18.495,27.7,619,291.77,201.06
13291,119.4,120,18.585,27.8,649.2,289.41,183.53
13292,120.7,120,18.892,28.8,673.6,289.41,183.87
13293,120.1,120,17.281,27,619.7,298.82,194.19
13294,124.2,120,18.686,27.7,628.9,296.47,194.87
13295,126.6,120,13.988,21.8,574.1,296.47,111.62
13296,128,120,15.715,19.3,447.3,301.18,101.04
13297,128.1,120,15.288,19,405.1,303.53,101.29
13298,128.6,120,15.213,18.9,413.4,315.29,100.8
13299,129.9,120,15.446,18.1,397.7,317.65,101.12
13300,130.5,120,12.093,16.2,356.9,317.65,101.19
13301,146.5,100,8.058,4.4,63.2,291.77,33.3
13302,142.7,100,9.98,12.2,132.6,291.77,147.66
13303,135,100,12.846,19.4,261.1,277.65,148.93
13304,128.8,100,13.936,20.2,438.1,280,149.71
13305,129.4,100,13.629,20,475.7,287.06,151.59
13306,129.1,100,14.374,21,492.6,287.06,179.5
13307,127.1,100,14.805,22.1,532.8,289.41,203.84
13308,126.1,100,15.757,26.1,544.1,296.47,204.7
13309,123.8,100,14.989,25.8,571.7,296.47,208.46
13310,123.5,100,14.64,26.8,572.2,312.94,215.1
13311,121.4,100,15.637,31.5,534.6,312.94,216.05
13312,116.1,100,19.001,34.6,560.2,317.65,211.41
13313,117.2,100,19.02,34.8,686.2,320,172.45
13314,118.7,100,17.098,31.1,699.6,320,211.4
13315,120,100,16.742,29.4,691.6,327.06,215.16
13316,120.5,100,16.128,28.4,678,327.06,215.83
13317,120.8,100,16.66,27.9,674.1,329.41,214.68
13318,121.3,100,17.899,28.1,680.5,329.41,214.13
13319,120.8,100,17.281,28.5,717.8,331.77,213.62
13320,120.5,100,16.94,28.9,728.8,329.41,213.24
13321,121.1,100,15.933,27.9,721.9,329.41,205.57
13322,121.5,100,16.341,28,670.2,324.71,215.07
13323,121.6,100,15.79,28.3,662.4,324.71,215.24
13324,118.9,100,15.802,33.2,655.9,327.06,214.84
13325,116.3,100,19.012,35,659.4,329.41,205.07
13326,118.1,100,17.697,32.3,714.6,329.41,193.1
13327,119.2,100,17.075,30.4,715,329.41,213.41
13328,119.4,100,15.828,32.6,708.1,329.41,213.58
13329,115.8,100,19.008,35,617.5,327.06,204.63
13330,118.4,100,17.877,33.2,684.5,320,180.36
13331,119.4,100,16.566,30.1,693.9,320,212.89
13332,120.5,100,17.057,29.4,693.4,301.18,215.81
13333,120.8,100,16.109,28.4,689.7,301.18,218.87
13334,121,100,16.577,27.9,685.6,291.77,218.1
13335,121,100,15.892,27.8,686.1,282.35,224.01
13336,121,100,16.371,27.7,684.2,282.35,224.51
13337,121.2,100,16.225,27.6,682.7,282.35,224.68
13338,120.6,100,16.386,28,675.9,282.35,224.44
13339,120.6,100,16.641,28,674.4,282.35,224.63
13340,120.8,100,16.573,30.4,685.2,282.35,224.45
13341,119.1,100,16.176,31.1,665.5,280,223.24
13342,119.4,100,16.63,31.2,681.7,280,223.24
13343,120.2,100,16.386,29.3,682.6,284.71,224.61
13344,120.6,100,16.881,28.5,681.2,284.71,224.85
13345,120.6,100,17.012,28.8,695.3,277.65,224.59
13346,120.7,100,15.809,28.2,701.7,277.65,224.25
13347,120.8,100,15.708,27.9,681.8,284.71,223.09
13348,120.4,100,15.393,28.5,671.2,294.12,225.06
13349,119.9,100,16.776,29.2,665,294.12,224.8
13350,121.2,100,15.929,28.8,669.4,294.12,224.81
13351,127.7,100,15.12,26.8,655.3,287.06,187.55
13352,132,100,13.378,20.4,612,284.71,100.89
13353,133.2,100,11.396,16.2,649.7,277.65,75.54
13354,134.6,100,10.493,15.2,642.7,289.41,75.51
13355,137.3,100,9.991,13.6,621.4,287.06,61.01
13356,138.5,100,9.706,11.8,331.3,284.71,43.88
13357,138.6,100,9.65,11.9,331,296.47,44.09
13358,136.1,100,10.062,13.2,508.1,296.47,43.72
13359,135.5,100,10.171,14.3,516.4,289.41,55.39
13360,133.4,110,11.606,17.9,570.1,289.41,111.6
13361,129.8,110,12.34,19.8,625.5,287.06,124.77
13362,129,110,12.344,20,673.6,284.71,125.88
13363,131.6,110,11.883,19.4,672.9,289.41,125.71
13364,131.7,110,11.819,17.2,402.8,294.12,126.14
13365,132.1,110,11.763,17,338.5,303.53,125.72
13366,132.4,110,11.669,16.8,323.9,305.88,128.27
13367,131.5,110,12.246,17.5,330.4,310.59,149.95
13368,130.8,110,12.43,18.4,354.7,310.59,150.29
13369,129.8,100,12.37,18.9,366.5,294.12,150.31
13370,129.3,100,12.58,20,383,291.77,167.82
13371,128.5,100,12.801,20.7,397.7,280,175.16
13372,126.9,100,13.539,24,422.6,280,174.57
13373,125.6,100,13.58,24.7,448.5,287.06,189.6
13374,126.1,100,13.666,24.3,470.3,287.06,199.66
13375,125.6,100,14.011,23.6,482.8,303.53,200.6
13376,124.9,100,14.044,24,484.3,317.65,200.8
13377,124.5,100,14.445,24.4,493,317.65,200.53
13378,123.9,100,14.498,24.6,512.7,322.35,200.53
13379,123.3,100,14.666,25.6,518,322.35,200.86
13380,122.7,100,14.73,25.9,526.1,329.41,200.44
13381,122.9,100,15.183,26.5,546.3,331.77,218.21
13382,122,100,15.491,27.2,566.1,331.77,226.06
13383,121.6,100,15.453,28,580.6,331.77,226.32
13384,121.7,100,15.753,27.7,586.5,331.77,226.15
13385,121.4,100,15.543,28.2,589.6,327.06,226.25
13386,121,100,15.577,28.7,592.5,327.06,226.16
13387,120.1,100,16.023,29.3,604.5,322.35,225.99
13388,120.3,100,15.936,29.1,606.6,322.35,226.16
13389,129.7,100,15.925,28.8,604.6,320,225.72
13390,128.5,100,12.992,21.8,430.3,320,163.35
13391,126.4,100,14.018,24,443.6,317.65,201.11
13392,123.9,100,15,26.2,504.4,317.65,224.95
13393,121.7,100,15.528,27.8,543.7,317.65,226.37
13394,120.4,100,16.221,29,589.3,317.65,225.91
13395,119.3,100,16.023,29.5,625.4,320,225.82
13396,118.4,100,17.274,30.9,636.5,322.35,225.82
13397,143.1,100,10.19,10.6,346.5,324.71,115.95
13398,138.2,100,10.988,10.7,550.1,334.12,93.39
13399,137.8,100,10.722,11.6,576.1,336.47,74.33
13400,138,100,10.53,11,582.3,336.47,74.66
13401,138.9,100,10.755,11.9,578.6,331.77,117.75
13402,136,100,11.418,15,322.5,331.77,165.1
13403,132.8,100,13.059,20.3,357.6,327.06,194.03
13404,128.8,100,13.842,22.2,413.9,327.06,204.52
13405,128.1,100,14.059,21.6,476.3,324.71,205.18
13406,127.8,100,14.352,22,512.3,327.06,210.24
13407,126.5,100,14.288,22.9,518.8,327.06,223.77
13408,125.8,100,15.408,23.8,550,329.41,224.88
13409,124.7,100,14.884,24.4,559.3,329.41,225.13
13410,123.8,100,14.786,25.3,560.5,331.77,236.17
13411,123.1,100,15.539,26,566.1,331.77,240.85
13412,122.1,100,15.749,27.2,597.8,334.12,241.19
13413,120.9,100,16.109,28.2,628.9,334.12,241.1
13414,120.1,100,17.008,29.4,663.4,331.77,245.2
13415,119.2,100,18.094,30.8,698.5,331.77,250.65
13416,117.8,100,18.78,31.7,750.7,334.12,250.31
13417,121.6,100,18.904,30.6,777.3,334.12,222.22
13418,121.7,100,15.798,28,755.4,331.77,187.8
13419,120.3,100,16.982,28.7,683.6,324.71,223.41
13420,119.5,100,16.828,29.4,695.9,324.71,224.44
13421,119.5,100,17.105,29.5,697.6,329.41,223.5
13422,119.5,100,16.038,29.8,693.7,329.41,224.03
13423,117.8,100,16.326,34.3,642.1,329.41,224.12
13424,115.3,100,18.975,35.6,623.8,334.12,215.27
13425,117.1,100,17.761,33.4,692.6,334.12,179.85
13426,117.9,100,17.45,31.4,704.3,341.18,215.39
13427,119,100,17.24,30.6,704.5,341.18,224.53
13428,119.6,100,16.442,29.5,700.4,334.12,224.19
13429,119.9,100,16.588,28.9,683,334.12,222.42
13430,120.2,100,16.577,28.6,678.4,334.12,224.54
13431,120,100,16.614,28.8,679.9,334.12,224.79
13432,120,100,16.671,28.8,680.6,334.12,224.79
13433,119.6,100,17.102,30.1,678,336.47,224.62
13434,119.8,100,16.671,30.4,684.7,336.47,224.7
13435,120,100,16.262,31.3,681.1,336.47,224.02
13436,120.6,100,16.525,30.2,669.7,336.47,224.27
13437,120.9,100,16.322,28.2,666.7,338.82,225.03
13438,120.9,100,16.637,27.8,669.6,338.82,225.12
13439,120.5,100,16.776,28.1,675.5,336.47,224.79
13440,119.9,100,17.293,29.1,692.2,336.47,223.59
13441,119.4,100,17.09,29.6,706.1,329.41,223.85
13442,119,100,17.098,30.2,719,329.41,222.83
13443,118.3,100,16.982,31,726.8,329.41,220.6
13444,117.9,100,17.495,31.2,741.7,324.71,217.77
13445,118.5,100,17.06,30.5,741.8,324.71,212.37
13446,118.1,100,16.843,30.5,712.5,324.71,221.02
13447,117.6,100,16.592,31.1,694.5,324.71,223.59
13448,117,100,17.472,31.7,689.9,322.35,222.91
13449,117.3,100,17.465,31.6,707.8,322.35,207.11
13450,117.2,100,17.401,31.6,704.8,317.65,210.78
13451,117.9,100,17.502,31.1,716.3,317.65,215.65
13452,118.1,100,17.367,30.4,717.7,305.88,218.81
