Hole Depth,Hook Load,Rotary RPM,Rotary Torque,Weight on Bit,Differential Pressure,Gamma at Bit,Rate Of Penetration
13743,125.6,100,14.726,16.6,586.4,228.24,172.94
13744,125.3,100,13.707,20,604.5,230.59,174.65
13745,121.7,100,12.898,20.3,602.4,228.24,174.99
13746,125.3,100,13.291,20.1,591.2,228.24,175.08
13747,124.2,100,15.172,17.5,647.7,223.53,175.09
13748,123.8,100,14.367,17.9,656.4,218.82,174.34
13749,123.8,100,14.502,17.9,673.6,221.18,174.19
13750,123.7,100,14.498,18.7,677.9,221.18,174.04
13751,123.4,100,13.588,18.4,667,221.18,172.93
13752,123.5,100,13.599,18,645,221.18,174.82
13753,123.5,100,14.078,18.1,656.2,221.18,175.09
13754,123.8,100,14.464,18.4,655.2,216.47,174.8
13755,123.9,100,14.932,17.9,668.4,214.12,174.88
13756,123.8,101,19.248,18.7,672,214.12,174.8
13757,124.7,100,14.996,19.2,661.6,214.12,173.79
13758,123,100,15.337,18.9,687.5,216.47,174.22
13759,123.4,100,14.389,18.8,687.4,216.47,172.94
13760,123.8,100,14.666,18.4,679.5,216.47,170.72
13761,123.1,100,15.026,18.9,693.6,216.47,173.29
13762,123.1,100,14.651,18.7,687.6,218.82,160.48
13763,123.3,100,14.367,18.2,687.1,218.82,170.11
13764,124.1,100,14.108,18,677.2,221.18,172
13765,124.5,100,13.46,17.9,654.7,225.88,174.22
13766,124.4,100,13.827,17.5,632,225.88,174.74
13767,124.1,100,13.925,17.6,648.2,225.88,174.57
13768,124.3,100,14.168,17.7,648.3,228.24,174.4
13769,124.4,100,14.101,17.5,641.6,225.88,174.57
13770,124.4,100,13.831,17.7,652.3,225.88,173.71
13771,123.3,100,13.464,18.7,652.2,225.88,174.4
13772,122.2,100,14.588,19.4,676.2,223.53,174.98
13773,122.3,100,14.438,19.2,684,223.53,174.39
13774,122.7,100,14.266,19.5,668.3,221.18,173.8
13775,123.1,100,14.119,18.7,674.2,221.18,174.65
13776,123,100,13.958,22.1,663.8,221.18,174.9
13777,120,100,13.505,22.1,649.7,223.53,175.23
13778,124.1,100,13.928,21.8,629.1,221.18,175.23
13779,123.9,100,13.928,18.1,646.1,221.18,175.14
13780,123.9,100,14.075,18,638,221.18,175.15
13781,123.3,100,14.374,18.4,641.6,221.18,175.07
13782,122.6,100,15.91,19.4,644.7,225.88,174.99
13783,122.9,100,14.108,19.1,634.8,225.88,174.81
13784,122.9,100,14.164,18.8,650.7,230.59,175.14
13785,122.8,100,14.588,18.9,662.4,232.94,175.18
13786,123.2,100,14.048,18.8,647.3,232.94,175.08
13787,123.1,100,14.614,18.9,657.4,232.94,175.08
13788,122.5,100,14.468,19.4,670.1,230.59,175.26
13789,122.4,100,14.85,19.2,685.3,230.59,174.14
13790,122.2,100,15.079,19.6,685,228.24,173.03
13791,121.8,100,14.341,20.1,675.2,228.24,173.29
13792,122,100,14.689,19.9,665.8,228.24,173.95
13793,122.3,100,14.621,19.6,661.9,228.24,174.9
13794,122.7,100,15.183,19.4,681.9,228.24,174.35
13795,122.7,100,14.224,18.9,671.3,228.24,174.53
13796,123.3,100,14.172,18.9,654.2,228.24,174.53
13797,123.2,100,13.902,18.8,647.4,232.94,175.05
13798,123.4,100,13.617,18.2,626.5,232.94,175.15
13799,123.5,100,14.576,18.2,645.8,232.94,174.83
13800,123.3,100,13.636,18.9,650,232.94,174.92
13801,122.7,100,14.404,19.5,656.9,230.59,174.92
13802,122.2,100,15.255,20,666.3,230.59,175.09
13803,122.2,100,18.855,21.8,667.2,235.29,173.61
13804,121.9,100,15.36,20.4,668.6,237.65,174.98
13805,122.5,100,13.861,19.8,676.3,237.65,174.64
13806,123.6,100,13.898,19.2,655.1,237.65,173.88
13807,123.7,100,13.434,19.4,641.5,235.29,175.33
13808,121.1,100,13.318,22.5,636.4,235.29,174.82
13809,120.2,100,13.546,23.4,617,232.94,175.07
13810,122.5,100,13.947,21.6,635,235.29,175.07
13811,122.3,100,14.337,20.2,665.4,232.94,175.68
13812,121.9,100,13.82,20.4,667.2,232.94,173.96
13813,122.3,100,14.415,19.9,667.1,230.59,176.02
13814,122.3,100,14.142,20.1,670.4,230.59,175.76
13815,122.2,100,13.812,20.4,669.7,230.59,174.65
13816,122.5,100,13.898,20.1,651.3,228.24,176.06
13817,122.4,100,14.082,20.4,644.1,225.88,175.68
13818,122,100,14.299,20.6,644.3,225.88,176.11
13819,121.8,100,14.599,20.4,666,228.24,176.11
13820,121.9,100,15.273,21.1,680.7,232.94,175.85
13821,122.2,100,14.378,20.1,652,232.94,175.51
13822,121.9,100,14.131,20.5,649.3,235.29,176.15
13823,121.8,100,15.052,21.3,666.3,237.65,175.73
13824,120.9,100,15.577,21.3,689.9,237.65,174.56
13825,121.6,100,14.794,21,685.3,237.65,169.75
13826,122,100,14.273,19.8,675,235.29,172.19
13827,122.2,100,14.176,19.5,645,237.65,176.03
13828,122.5,100,15.157,19.9,673.4,237.65,175.99
13829,122.2,100,13.816,19.7,667.6,235.29,174.48
13830,122,100,13.977,20.7,661.4,235.29,175.93
13831,120.8,100,14.783,21.2,662,235.29,175.08
13832,120.2,100,14.314,21.4,672.8,230.59,175.08
13833,119.7,100,13.79,22.3,669.9,225.88,173.02
13834,142.7,101,9.882,7.1,108.2,237.65,139.12
13835,133.5,101,11.849,12,321.4,235.29,174.05
13836,128.8,101,12.486,14.9,471,235.29,174.57
13837,126.6,101,13.565,15.8,539.1,237.65,174.57
13838,125.6,101,13.576,16.5,581.4,235.29,174.82
13839,125.2,101,13.28,20.3,605.2,232.94,174.41
13840,120.7,100,13.543,21.5,605.1,232.94,174.75
13841,123.2,100,14.089,22.5,626.8,232.94,174.64
13842,122.8,101,14.595,18.8,662.3,232.94,175
13843,123.8,100,13.962,18.7,667.2,232.94,174.55
13844,123.8,101,15.266,18.1,680,232.94,174.28
13845,123.8,100,14.899,19,694,235.29,170.61
13846,122.9,101,14.341,19.2,686.4,235.29,170.69
13847,122.5,101,13.88,19.6,681.4,235.29,171.63
13848,122.3,101,15.18,19.9,677.9,240,174.4
13849,122.7,101,14.382,19.3,700.3,237.65,168.75
13850,123.4,101,14.352,19.3,702.8,237.65,162.18
13851,123.9,101,13.767,18.6,693.1,237.65,166.03
13852,123.8,100,14.318,18.2,661,237.65,174.05
13853,123.6,101,13.992,18.4,670.8,237.65,173.46
13854,123.4,101,14.756,18.9,658.2,225.88,174.74
13855,123.3,101,14.022,18.6,656.9,228.24,174.56
13856,123.1,101,13.966,18.7,675.3,230.59,174.47
13857,123.7,101,14.55,18.9,685.1,230.59,174.22
13858,123.8,101,14.797,18.5,679.3,232.94,170.49
13859,123.4,101,14.277,18.5,684.5,232.94,173.22
13860,123.6,101,14.685,18.4,661,232.94,173.67
13861,123.6,101,14.243,18.3,647.4,232.94,174.6
13862,123.6,101,14.232,18.3,647.6,228.24,174.57
13863,123.7,100,13.704,18.1,645.1,228.24,174.56
13864,123.5,101,14.056,18.2,637.2,223.53,174.39
13865,123.7,100,13.805,18,637.8,223.53,174.05
13866,123.3,101,15.108,18.4,653.5,223.53,174.05
13867,122.4,101,14.558,19.4,671.7,225.88,175.05
13868,122.1,101,14.588,19.8,702,230.59,174.56
13869,122.5,101,14.296,19.3,703,230.59,166.71
13870,122.1,100,14.502,19.8,677.7,230.59,172.35
13871,121.8,101,14.629,24.4,680.6,237.65,172.18
13872,118.2,101,14.902,24.5,691.8,237.65,171.41
13873,120.7,100,14.726,25.3,695.6,232.94,169.61
13874,121.9,100,14.348,20.6,700,232.94,166.87
13875,122,100,14.502,20.1,698.4,232.94,163.2
13876,121.9,100,15.303,20.6,719.7,228.24,166.53
13877,122,101,14.119,19.9,718.7,225.88,155.17
13878,121.5,101,16.094,20.6,670,225.88,173.7
13879,122.1,101,16.03,20.7,716.6,225.88,174.64
13880,122.8,101,14.292,19.4,717.4,225.88,153.72
13881,122.4,100,14.457,19.8,674.7,225.88,174.47
13882,121.3,101,14.254,20.6,666.8,225.88,175.17
13883,120.6,101,15.041,21.5,678.6,230.59,175.17
13884,121.1,101,15.554,21.9,724.7,232.94,173.02
13885,124.5,101,14.689,20.1,725.1,235.29,136.19
13886,122.8,101,14.071,20.1,661.7,230.59,174.92
13887,121.1,101,14.992,21.2,654.1,230.59,175.09
13888,120.5,101,14.839,21.2,691.4,230.59,174.66
13889,120.3,101,15.292,21.9,700.2,232.94,166.54
13890,122.5,101,16.337,22.4,724.3,230.59,163.12
13891,122.8,100,13.936,19.8,716.9,230.59,150.95
13892,121.4,101,14.846,21,647.3,230.59,173.73
13893,120.3,101,14.595,21.6,677.6,228.24,174.91
13894,120.4,101,14.914,22,697.3,223.53,173.22
13895,120.8,101,14.977,21.4,702.8,223.53,157.95
13896,121.1,101,14.873,21.4,704,223.53,157.87
13897,120.3,100,14.745,22.2,683.8,223.53,168.45
13898,119.3,101,14.887,22.7,708.3,223.53,170.76
13899,119.7,100,15.063,22.3,708,221.18,151.83
13900,122.1,100,14.906,21.9,724.9,216.47,154.98
13901,120.5,100,14.318,21.4,669.3,216.47,174.12
13902,119.8,101,15.232,22,684.5,216.47,174.8
13903,119.6,100,14.925,26.1,704.8,200,165.7
13904,116.5,101,14.531,26.3,702.6,192.94,148.59
13905,118.5,100,16.371,26.2,687.1,192.94,170.09
13906,123.7,100,13.947,20.7,723.4,197.65,119.73
13907,121,101,14.91,22.6,668.2,207.06,175.33
13908,119.2,100,15.341,23.5,714.4,207.06,173.96
13909,121.6,101,14.464,21.8,717.6,207.06,147.4
13910,121.7,101,14.745,20.8,698.8,214.12,149.11
13911,121,101,14.513,21.2,698.7,214.12,153.57
13912,120.7,101,15.303,21.2,700.8,211.76,153.99
13913,120.4,101,14.472,21.6,697.3,214.12,159.88
13914,119.9,101,14.198,22,695.7,214.12,159.63
13915,119.7,101,15.637,23.3,714.8,211.76,151.34
13916,120.9,101,14.835,21.9,710.3,211.76,132.72
13917,120.1,101,15.18,22,693,207.06,163.04
13918,119.6,101,14.696,22.5,696.3,204.71,161.57
13919,119.4,101,15.974,22.7,685.3,204.71,165.69
13920,120.4,101,15.374,22.5,703,197.65,165.6
13921,120.5,101,14.123,21,697.5,192.94,160.99
13922,120.3,100,14.801,21.8,682.7,192.94,167.82
13923,120.3,100,15.123,22,701.8,192.94,167.73
13924,120.4,100,14.134,21.3,695.9,192.94,149.53
13925,119.4,101,14.955,22.9,673.5,195.29,172.97
13926,120,100,14.678,22.9,711.9,195.29,173.39
13927,120,100,14.419,22.9,712.7,192.94,151.42
13928,134.7,100,9.796,6.8,92.6,183.53,19.48
13929,133.2,100,12.13,13.3,248,183.53,150.94
13930,127.3,100,13.1,16.6,386.5,188.24,173.97
13931,124,100,14.146,18.9,484.4,188.24,174.05
13932,122.3,100,14.681,20.1,537.1,188.24,174.74
13933,121.2,100,15.794,20.7,573.5,195.29,174.82
13934,120.4,100,15.142,26.4,596.6,195.29,174.49
13935,115.7,100,15.247,26.6,619.6,200,174.23
13936,126,100,15.21,26.4,671,197.65,173.37
13937,129.3,100,12.025,15.5,691.7,195.29,63.68
13938,130.8,100,11.156,12.1,485.5,197.65,60.71
13939,131.6,100,11.797,11.3,284.9,197.65,59.04
13940,130.6,100,11.16,12.3,373,204.71,59.25
13941,130,100,10.748,12.7,454.6,202.35,59.02
13942,128.5,100,10.991,13.5,604.4,202.35,58.81
13943,131.4,100,10.961,13,604.7,195.29,59.12
13944,131.5,100,10.643,11.4,356.8,183.53,59.27
13945,131.5,100,10.598,11.4,371.5,176.47,59.29
13946,131.9,100,10.725,11.6,393.7,195.29,59.43
13947,129.7,100,11.212,12.4,607.2,202.35,59.1
13948,130.6,100,10.71,12.1,603.4,209.41,76.98
13949,128.8,100,12.445,16.5,379.9,211.76,158.54
13950,124.3,100,13.962,19.3,457.4,211.76,179.19
13951,121.6,100,14.535,21.1,540.1,209.41,184.13
13952,120.1,100,15.449,22,597.1,209.41,184.73
13953,119,100,15.232,23.2,639.8,209.41,184.56
13954,117.7,100,16.034,24.1,654.3,207.06,180.97
13955,118.5,100,16.131,24.1,669.6,204.71,176.02
13956,119.3,100,15.307,23,668.3,204.71,169.01
13957,118.8,100,15.607,23,661,202.35,175.76
13958,119.2,100,16.053,22.5,660.5,200,174.39
13959,119.4,100,16.049,22.5,662.4,197.65,168.07
13960,119,100,16.056,23,648.9,197.65,173.71
13961,118.1,100,15.97,23.8,646.2,197.65,179.09
13962,117.8,100,16.468,24.2,641,197.65,183.11
13963,117.6,100,16.749,24.6,671.2,197.65,181.55
13964,118.8,100,15.506,23.9,681.7,200,168.75
13965,118.7,100,16.176,24.5,658.5,202.35,171.44
13966,115.9,100,16.184,26.8,687.5,200,171.5
13967,118.3,100,15.292,26,669.5,200,167.31
13968,118.7,100,15.742,24.5,631,192.94,184.48
13969,117,100,15.828,25.2,665.2,183.53,184.31
13970,118.7,100,16.045,24.2,680.8,178.82,176.37
13971,119,100,15.367,23.2,672,178.82,157.91
13972,119.1,100,15.138,23.3,664.5,178.82,162.94
13973,118,100,15.348,24.6,660.2,181.18,180.19
13974,118.7,100,16.356,24.9,689.4,185.88,182.43
13975,118.8,100,15.153,23.5,672.8,185.88,164.83
13976,118.5,100,15.506,23.9,661.1,188.24,169.78
13977,118.1,100,15.603,24,665.9,185.88,171.74
13978,118.7,100,17.191,24.1,664.4,183.53,176.95
13979,118.8,100,15.839,23.6,667.7,183.53,169.01
13980,118.7,100,15.73,23.7,664.3,181.18,176.67
13981,119.1,100,15.3,23.5,669.9,181.18,167.23
13982,118.3,100,16.142,24.1,645.4,181.18,182.76
13983,118.2,100,16.768,24.5,667.2,183.53,183.19
13984,119.1,100,15.757,23.6,671.4,183.53,169.7
13985,118.6,100,17.019,24,672.2,181.18,160.3
13986,118.8,100,16.045,24.1,688.8,181.18,158.17
13987,118.1,100,16.202,24.2,660,183.53,174.37
13988,118,100,15.835,24.2,664.9,183.53,174.38
13989,117.8,100,15.97,24.2,656.6,188.24,171.67
13990,117.5,100,16.614,24.6,651,188.24,178.92
13991,117.9,100,15.76,24.5,674,195.29,179.08
13992,118.9,100,15.412,23.8,665.1,197.65,158.59
13993,118.4,100,16.056,24,657.8,197.65,171.31
13994,118.1,100,15.581,24,653.5,197.65,171.57
13995,117.6,100,15.611,24.8,658.9,192.94,170.71
13996,117.3,100,15.966,25.4,670.8,190.59,175.83
13997,116.9,100,15.446,28.7,661.8,190.59,161.98
13998,114.5,100,16,28.8,671.4,192.94,160.47
13999,118.2,100,15.779,27.3,670.1,190.59,160.14
14000,118,100,15.528,24.3,638.4,195.29,184.07
14001,118.3,100,17.206,24.7,680.5,195.29,184.14
14002,118.8,100,15.64,23.4,667.9,192.94,161.66
14003,118.1,100,16.285,24,644.7,192.94,178.77
14004,117.1,100,15.888,24.9,662,192.94,180.9
14005,117.6,100,16.064,24.9,669.4,192.94,174.31
14006,118,100,16.397,24.6,659.9,200,167.74
14007,118.4,100,17.731,24.8,680.3,204.71,171.59
14008,119.7,100,15.292,23.5,687.6,204.71,153.81
14009,118.2,100,15.88,24.7,642.9,204.71,183.74
14010,117.6,100,16.09,25.1,675,202.35,183.57
14011,118.5,100,20.001,26.3,674.1,197.65,165.94
14012,117.9,100,17.75,26.3,623.8,197.65,183.47
14013,116.7,100,16.405,25.6,682.5,195.29,181.42
14014,119.8,100,15.524,24.5,695,197.65,163.7
14015,118.7,100,15.697,23.9,635.1,197.65,183.42
14016,117.9,100,15.76,24.3,620.1,197.65,186.03
14017,117.4,100,16.101,24.7,649.5,197.65,184.85
14018,116.6,100,16.296,25.1,656.8,192.94,179.88
14019,117.4,100,16.169,25,665.9,185.88,177.08
14020,116.9,100,16.409,26.5,661.1,185.88,173.71
14021,116.5,100,16.232,26,670,183.53,174.31
14022,115.6,100,15.7,26.9,660.9,185.88,171.83
14023,136.1,100,9.939,7,85.7,197.65,34.44
14024,132.8,100,11.976,13.5,248,197.65,170.96
14025,127,100,13.895,17,389.7,197.65,184.3
14026,123.5,100,14.382,19.4,483.2,195.29,184.33
14027,121.7,100,14.955,20.1,550.8,197.65,184.84
14028,120.7,100,15.247,21.2,590,197.65,184.76
14029,120.5,100,16.109,26.2,623.8,200,184.84
14030,115.9,100,17.791,26.8,669.2,202.35,183.71
14031,119.4,100,16.026,25.5,685.2,204.71,171.41
14032,118.9,100,16.259,23.5,652.8,204.71,172.77
14033,118.8,100,16.094,23.6,671.9,200,172.94
14034,119.9,100,15.918,22.9,684.5,200,164.69
14035,119.4,100,15.498,23.1,651.2,200,180.46
14036,118.4,100,15.91,23.8,663.6,200,180.88
14037,118,100,15.633,23.9,663.8,202.35,165.51
14038,117.8,100,16.689,24.4,650,202.35,175.85
14039,120.2,100,16.386,24.4,691.1,202.35,175.76
14040,120.4,100,15.116,21.4,690.9,202.35,150.03
14041,119.7,100,15.27,22,635.6,202.35,181.96
14042,119.2,100,17.454,23.9,657.2,202.35,183.5
14043,120.7,100,16.086,23.4,697.5,202.35,181.2
14044,119.8,100,16.038,22.9,666.4,202.35,173.19
14045,118.6,100,16.54,24.1,667.6,202.35,172.68
14046,119.6,100,16.603,24.1,685.1,200,172.55
14047,120.1,100,15.449,22,685.2,200,130.22
14048,119,100,16.566,23.1,666.2,197.65,163.81
14049,119.1,100,15.55,22.7,666,197.65,162.19
14050,119.2,100,18.409,23.6,680.4,197.65,171.91
14051,120.4,100,18.304,23.4,692.3,188.24,164.22
14052,119.3,100,15.36,22.9,659.9,185.88,173.41
14053,118,100,16.367,23.8,670.2,183.53,174.1
14054,119,100,15.861,23.5,679.4,185.88,162.91
14055,118.2,100,16.034,24.6,653.3,185.88,165.88
14056,121.6,100,16.948,26.1,707.6,195.29,169.59
14057,121.8,100,14.273,22.1,664.6,195.29,154.47
14058,118.5,100,16.06,25.3,580.1,197.65,184.24
14059,116.2,100,16.521,27.3,615.6,197.65,181.43
14060,115.6,100,16.438,27.9,690.7,190.59,178.97
14061,113.9,100,15.94,28.6,687.4,188.24,122.13
14062,115.7,100,16.067,28.5,667.1,188.24,160.23
14063,116.3,100,16.884,26.3,688.4,192.94,168.16
14064,116.7,100,15.566,25.4,688.1,192.94,148.35
14065,117.4,100,16.787,26.4,691.5,197.65,165.37
14066,117.5,100,15.955,25.8,687.9,190.59,156.27
14067,115.6,100,17.027,26.6,671,190.59,182.66
14068,119.4,100,15.839,25.8,690.7,188.24,176.92
14069,119.2,100,15.633,23.7,663,183.53,172.52
14070,117.8,100,16.011,24.3,656.3,183.53,180.81
14071,118.2,100,15.745,23.8,660.6,183.53,177.3
14072,117.8,100,15.431,24.4,658.3,185.88,172.84
14073,117.4,100,16.086,25.2,679.8,188.24,177.03
14074,117.7,100,15.401,24.9,680,190.59,159.69
14075,117.2,100,17.311,25.3,663.1,190.59,160.29
14076,116.9,100,15.985,25.4,663.7,188.24,163.11
14077,122,100,17.51,25.4,697.2,190.59,165.25
14078,120.9,100,14.569,22.1,660.3,188.24,173.25
14079,118.7,100,15.94,24.2,639.1,188.24,183.24
14080,117,100,15.404,25.8,649.6,188.24,183.17
14081,120.5,100,17.214,26.1,696.2,190.59,179.3
14082,120.4,100,14.142,22.9,679,190.59,154.83
14083,118.5,100,16.247,25,607.3,190.59,184.3
14084,116.5,100,16.09,26.3,633,190.59,184.56
14085,116.9,100,16.169,26.6,678.6,185.88,183.54
14086,118.1,100,15.281,24.3,678.1,181.18,154.57
14087,117.6,100,15.277,24.8,659,174.12,172.1
14088,118.2,100,15.644,24.7,665.3,171.76,171.24
14089,121.4,100,15.685,24.3,682.6,171.76,155.18
14090,125.7,100,13.059,20,648.9,178.82,79.16
14091,126.3,100,11.407,16,669.6,181.18,64.5
14092,128.2,100,11.107,16.6,670.4,181.18,64.68
14093,126.8,100,11.175,16.7,405.3,176.47,64.85
14094,130.2,100,10.999,15.8,401,171.76,64.73
14095,130,100,11.055,13,378.7,171.76,65.29
14096,129.6,100,10.752,14.1,585.3,197.65,65.8
14097,127.7,100,11.089,14.2,617.6,204.71,65.87
14098,128.5,100,10.609,13.9,618.5,204.71,65.53
14099,128.9,100,10.8,12.9,342,202.35,65.77
14100,129.1,100,10.47,13,325.4,192.94,66.08
14101,129.4,100,10.572,12.4,329.3,188.24,65.86
14102,129.2,100,10.77,13.5,598.4,185.88,65.72
14103,130.3,100,10.905,13.5,614.2,178.82,65.65
14104,130.4,100,11.104,12.8,323,178.82,66.09
14105,130.4,100,10.695,12.5,181.5,185.88,65.97
14106,129.8,100,10.954,13,358.1,195.29,66.1
14107,129.3,100,10.767,13.4,360.6,200,65.6
14108,127.8,100,10.883,14.3,603.7,197.65,65.78
14109,127.5,100,10.815,14.2,616.1,190.59,65.98
14110,128,100,10.486,13.9,616,188.24,65.97
14111,128.9,100,10.658,13.5,600.5,178.82,82.26
14112,127.3,100,12.201,16.7,361.8,176.47,138.39
14113,128.8,100,11.887,16.6,311.6,185.88,115.78
14114,124.1,100,12.902,20,419.1,190.59,165.79
14115,121.4,100,14.449,22,493.1,192.94,165.53
14116,119,100,14.363,24,543.9,192.94,165.51
14117,117.5,100,14.842,25,578,195.29,164.83
14118,133.9,100,9.924,9.9,119.7,188.24,48.54
14119,130.2,100,11.853,14.7,266.5,190.59,163.29
14117,126,100,12.377,16.6,338.9,190.59,165.09
14118,124.3,100,12.497,17.4,362.2,190.59,165.09
14119,123.6,100,13.426,18.7,418.6,197.65,165.14
14120,122.5,100,13.734,19.4,465.4,200,165.23
14121,122.2,100,14.307,19.6,484.9,200,165.41
14122,121.7,100,14.887,23.6,491.2,200,165.16
14123,119,100,13.546,23.3,497.3,197.65,165.48
14124,122.7,100,13.58,22.4,492.3,195.29,165.3
14125,122.1,100,14.108,20.1,500.2,197.65,165.66
14126,121.5,100,14.048,20.3,517.8,197.65,165.17
14127,120.8,100,14.565,21.5,516.1,197.65,165.34
14128,120,100,15.595,22.1,563.9,202.35,165.51
14129,119.4,100,14.857,22.5,571.9,202.35,165.42
14130,119.6,100,15.049,22.3,552.6,202.35,165.5
14131,119.5,100,15.09,22.1,571.3,195.29,165.39
14132,119.6,100,14.58,22,571.8,192.94,165.48
14133,120,100,14.959,21.9,564.7,192.94,165.22
14134,120.3,100,15.172,21.6,570.5,192.94,165.57
14135,120.4,100,14.666,21.4,570.4,195.29,165.58
14136,120.7,100,14.981,20.8,558,195.29,165.58
14137,120.9,100,14.663,20.8,576.5,195.29,165.28
14138,120.8,100,15.431,21.2,580.9,192.94,165.26
14139,121.2,100,14.573,20.8,580.1,188.24,165.31
14140,120.8,100,14.655,20.8,561.3,183.53,165.25
14141,120.7,100,15.382,21.2,570.5,183.53,165.5
14142,120.6,100,15.285,21.3,606.4,183.53,165.25
14143,120.5,100,16.026,21.4,604.6,188.24,165.33
14144,120.6,100,19.567,23.2,590.6,188.24,165.29
14145,119.8,100,17.566,22.9,592.1,190.59,165.35
14146,120.3,100,15.577,21.9,597.3,190.59,165.46
14147,121.4,100,15.004,21,597,183.53,165.29
14148,121.9,100,13.936,20.1,573.7,183.53,165.02
14149,121.4,100,15.153,20.9,543.7,188.24,165.87
14150,120.7,100,14.487,21,554.9,192.94,166.56
14151,121.1,100,14.812,21.1,530.4,202.35,168.32
14152,120.6,100,15.378,21.6,557.2,202.35,182.81
14153,120.2,100,14.955,21.5,560,214.12,184.31
14154,118.2,100,14.149,25,552.9,214.12,184.24
14155,117.4,100,14.408,24.7,545.1,214.12,184.21
14156,120.2,100,14.251,23.8,547.9,211.76,184.13
14157,120.1,100,15.292,22,547.3,211.76,184.82
14158,119.7,100,15.03,22.5,565.7,211.76,184.55
14159,119.1,100,15.112,22.6,582.3,207.06,184.35
14160,119.3,100,15.906,22.6,596.1,207.06,184.27
14161,119.2,100,15.153,22.8,607.4,207.06,184.19
14162,119.4,100,15.307,22.8,608,204.71,184.37
14163,119.2,100,15.176,22.4,596.3,204.71,184.75
14164,119.5,100,15.255,22.5,591.4,202.35,184.67
14165,119.9,100,14.783,22,588.9,202.35,184.76
14166,120,100,15.558,21.6,582,202.35,184.59
14167,120.4,100,15.004,21.5,568.2,202.35,184.52
14168,120.4,100,15.704,21.4,569.4,202.35,184.68
14169,121.1,100,18.765,22.2,553,202.35,184.5
14170,120.4,100,15.667,21.8,563.9,202.35,184.75
14171,120.3,100,14.974,21.4,574.5,200,184.49
14172,121,100,14.745,21.2,573.5,200,184.73
14173,120.7,100,14.797,21,558.9,197.65,184.31
14174,120.9,100,14.408,20.8,559.6,197.65,184.24
14175,121.2,100,14.307,20.3,549.2,197.65,184.24
14176,120.7,100,15.315,20.9,546.3,195.29,184.3
14177,120.6,100,15.063,21.6,571,197.65,184.38
14178,119.8,100,15.389,22.2,572,197.65,184.38
14179,119.6,100,15.536,22.2,587,200,184.46
14180,119.4,100,15.487,22.4,594.7,200,184.46
14181,120,100,16.929,22,583.6,202.35,184.3
14182,119.8,100,16.049,22.1,583.4,204.71,184.56
14183,120.1,100,15.88,22,578,204.71,184.56
14184,119.7,100,15.517,23.6,595.6,211.76,184.47
14185,117.3,100,15.187,25.6,595.8,209.41,184.31
14186,119.6,100,15.187,25.4,577.7,209.41,184.23
14187,119.6,100,15.146,22,576.1,214.12,184.39
14188,120.2,100,15.161,21.5,562.4,211.76,185.32
14189,119.9,100,15.15,21.8,575.8,211.76,186.1
14190,120.2,100,18.615,22.9,578.9,216.47,185.81
14191,119.3,100,15.772,22.8,575.2,218.82,185.99
14192,118.9,100,15.798,23.1,615.2,218.82,185.99
14193,119.3,100,15.734,22.8,623.5,216.47,185.82
14194,119.5,100,15.449,22.3,615,218.82,185.84
14195,119.7,100,15.288,22.1,602.4,218.82,185.92
